,Patient ID,MAE,MAPE,RMSE,SSI
297,0676_a,0.0009965309873223305,0.0633513405919075,0.0010468778725945137,0.9988418221473694
298,0566_a,0.0019884868524968624,0.10646627843379974,0.0020082830077560883,0.9965637922286987
299,0339_a,0.01757653057575226,1.1697049140930176,0.018120555661652046,0.8168842792510986
300,0523_b,0.018362566828727722,1.0435582399368286,0.025205475860585004,0.8240665197372437
301,0047_a,0.0002653150004334748,0.010621404275298119,0.0003346663174555079,0.9999427795410156
302,0805_a,0.005532907322049141,0.2193828523159027,0.0055440371554098065,0.9784775972366333
303,1081_a,0.0020050094462931156,0.1035122275352478,0.0020240444977820357,0.9966602325439453
304,0668_a,0.009236986748874187,0.45607638359069824,0.009239546818800052,0.94910728931427
305,0429_a,0.0006627067923545837,0.02027874067425728,0.0007052248274948273,0.99980229139328
306,0345_a,0.0062902746722102165,0.27780935168266296,0.006299753095758995,0.9771947264671326
307,0485_a,0.0006959286984056234,0.04483158141374588,0.0006995755286130841,0.9994283318519592
308,0654_a,0.001325227553024888,0.07597324252128601,0.0013660737966044163,0.9980425238609314
309,0455_a,0.17236219346523285,5.8991923332214355,0.18690728839967857,0.2917481064796448
310,0434_a,0.003114377846941352,0.08386936783790588,0.0031340306409553586,0.9970921874046326
311,0824_b,0.01064286008477211,0.5168542861938477,0.010644782338440113,0.9370073080062866
312,0727_a,0.0004713309172075242,0.014226507395505905,0.0005234176510319558,0.9998956918716431
313,0986_b,0.004894840531051159,0.20669445395469666,0.004897619127039254,0.9865185022354126
314,0656_a,0.0001602834090590477,0.00595116475597024,0.00024753561398705375,0.9999722242355347
315,0009_b,0.0010175106581300497,0.03827705234289169,0.001056176760250089,0.999392569065094
316,0824_a,0.003076806664466858,0.12409871816635132,0.0030829056010553534,0.9946838021278381
317,0105_a,0.009406940080225468,0.4941564202308655,0.00941004167779372,0.9436154365539551
318,0412_a,0.016723811626434326,0.531643271446228,0.016724149668148093,0.8258126974105835
319,1142_a,0.012893429026007652,0.2971874475479126,0.012894812652392782,0.9482825994491577
320,0440_a,0.0003363141731824726,0.014039302244782448,0.00039003459662370556,0.9999028444290161
321,0240_a,0.002917469711974263,0.12012702226638794,0.002925522925086559,0.9950368404388428
322,0704_a,0.008559314534068108,0.4696085453033447,0.008561748728208848,0.9493443369865417
323,0110_a,0.0004802948678843677,0.01580917090177536,0.0005280236307119256,0.9998792409896851
324,0346_a,0.009882804937660694,0.4417179822921753,0.009927214425764327,0.9490206241607666
325,0932_a,0.003854417474940419,0.15473061800003052,0.0038591149732470653,0.9919309616088867
326,0076_a,0.005731724668294191,0.27200159430503845,0.005733708893333762,0.9696380496025085
327,0159_a,0.0013719634152948856,0.047120675444602966,0.0013856283963639732,0.9990622997283936
328,1123_a,0.0011346063110977411,0.03863149136304855,0.0011602871819623801,0.9993675351142883
329,0662_a,0.00869264081120491,1.3969385623931885,0.008692641736336614,0.8857176303863525
330,0469_b,0.006245804019272327,0.2630523443222046,0.006249314788420663,0.9790363311767578
331,0274_a,0.004444268997758627,0.14342331886291504,0.004460432142492262,0.9923250675201416
332,0334_a,0.005623213015496731,0.2864237129688263,0.0056261269250587245,0.9777795076370239
333,0179_a,0.00728911068290472,0.207658588886261,0.007304652224802327,0.984430730342865
334,1017_a,0.014692299999296665,66168236802048.0,0.014692774867566432,0.64974045753479
335,0061_e,0.010371257551014423,0.42287662625312805,0.01037454314708954,0.9513944983482361
336,0103_a,0.00512367207556963,0.25171586871147156,0.00512731357851412,0.9748430252075195
337,0507_a,0.007633664645254612,0.5515484809875488,0.007637393096476457,0.9446462392807007
338,1117_a,0.00231130700558424,0.07813630998134613,0.0023188502264274665,0.9976547360420227
339,0713_a,0.003253018483519554,0.12960730493068695,0.0032608502701010323,0.9941875338554382
340,0748_a,0.0050240857526659966,0.22686681151390076,0.005033115027291901,0.9843336343765259
341,0579_b,0.008428279310464859,0.4670514166355133,0.008430859397575919,0.950139582157135
342,0747_a,0.0008949416223913431,0.02538372576236725,0.0009320051838783512,0.9997024536132812
343,0266_a,0.0009121554903686047,0.04433981329202652,0.0009581814891596971,0.9992427825927734
344,1055_a,0.003793796058744192,0.13101503252983093,0.003800910234735974,0.9937070608139038
345,0220_a,0.016746830195188522,0.9477049112319946,0.023590363011106803,0.8401319980621338
346,0531_a,0.001551320543512702,0.056843433529138565,0.002186254950188931,0.9979442954063416
347,1039_a,0.004867480136454105,0.47691410779953003,0.004869185745100591,0.9676228761672974
348,0419_a,0.0006545831565745175,0.0458308607339859,0.0006614038854587611,0.9994806051254272
349,0061_c,0.00560331903398037,0.16429372131824493,0.005613828954832564,0.9899779558181763
350,0062_a,0.025719452649354935,115830117367808.0,0.03122138225483785,0.46532967686653137
351,0849_a,0.0012908447533845901,0.06250803172588348,0.0013110443208483359,0.9986937046051025
352,0708_a,0.007488260976970196,0.23103401064872742,0.007492636447130798,0.9729719161987305
353,0507_d,0.006197193171828985,0.6516798734664917,0.006203573359849274,0.9478676915168762
354,0217_c,0.004065746441483498,0.3656585216522217,0.004067307702083108,0.9780372381210327
355,0970_a,0.02101675048470497,0.9912421107292175,0.0210213107776465,0.8326358795166016
356,0796_a,0.0038694296963512897,0.1454586237668991,0.0038739997452498726,0.9926073551177979
357,0714_a,0.003136671846732497,0.25314974784851074,0.0031477738203408846,0.9876097440719604
358,0416_a,0.002883446868509054,0.10862229764461517,0.002898915806726339,0.995684027671814
359,0584_a,0.006099405232816935,0.21171417832374573,0.0061043178507977315,0.9847585558891296
360,0178_a,0.0010745093459263444,0.03930230438709259,0.0011807910181834452,0.9992988109588623
361,0044_a,0.005592766217887402,0.6144040822982788,0.005593931303943744,0.955307126045227
362,0237_b,0.0040285540744662285,0.12068739533424377,0.004038524167141922,0.9944082498550415
363,0424_a,0.003633212298154831,0.10999897122383118,0.003825664371679237,0.994908332824707
364,0002_a,0.00095229601720348,0.037815239280462265,0.0009951142518937982,0.9994115233421326
365,0529_b,0.0023666147608309984,0.15958113968372345,0.002389047243966062,0.9938027858734131
366,0381_b,0.002927060006186366,0.19943416118621826,0.002943754263751427,0.9906477332115173
367,0205_a,0.002772444859147072,0.07143014669418335,0.0027874430403324432,0.9976086616516113
368,1127_a,0.0003418434353079647,0.013743417337536812,0.00038511645407789786,0.9999114274978638
369,1008_a,0.0006603898946195841,0.018814943730831146,0.0007207215007545544,0.9998258352279663
370,0607_a,0.001901939744129777,0.10139136016368866,0.0019193639198944248,0.9968864917755127
371,0605_a,0.007670433260500431,0.21925495564937592,0.007677807269815361,0.9829071760177612
372,0480_a,0.003517844481393695,0.3017886281013489,0.003520746007253907,0.9838846921920776
373,0780_a,0.0010914800222963095,0.06659351289272308,0.0011352292069060645,0.9987128376960754
374,1132_a,0.0029257857240736485,0.24433767795562744,0.0029292132632060667,0.9888717532157898
375,0622_a,0.007700235117226839,1.0950735807418823,0.007701113258514115,0.9111503958702087
376,0557_a,0.008923817425966263,0.362074077129364,0.008927260462542748,0.9625757336616516
377,0726_a,0.010868732817471027,0.46024376153945923,0.010871118217175837,0.9449646472930908
378,0651_a,0.0001668370678089559,0.006589263677597046,0.00023036963108813256,0.9999713897705078
379,0235_a,0.01278185285627842,0.4615016579627991,0.012781854048160707,0.882417619228363
380,0691_a,0.0008317275205627084,0.059424303472042084,0.0008349380514862839,0.9991416931152344
381,0791_a,0.008951316587626934,0.1611926257610321,0.008966440851193478,0.9857304096221924
382,0028_b,0.006022669840604067,0.1900412142276764,0.006031566273273961,0.9871499538421631
383,0155_a,0.0017379820346832275,0.1314215064048767,0.0017411916953019215,0.9962190389633179
384,0546_b,0.007135589141398668,0.8625026345252991,0.007139328484957297,0.9279447793960571
385,1092_a,0.0031603313982486725,0.2733607888221741,0.003162274168933793,0.9867281913757324
386,0525_a,0.0027150269597768784,0.09089531004428864,0.002735063287149822,0.9964017868041992
387,0491_a,0.0011653779074549675,0.053279612213373184,0.0011899586646228369,0.9989920854568481
388,0606_a,0.008484873920679092,1.2536485195159912,0.008486808987109401,0.893991231918335
389,0190_a,0.008008059114217758,0.34953248500823975,0.00800807631889594,0.9440838098526001
390,0559_c,0.013860557228326797,1.164734125137329,0.020178688468564288,0.8422228097915649
391,0280_a,0.04601512849330902,1.3245439529418945,0.07696875640971335,0.7897418141365051
392,0217_a,0.00904587097465992,0.6168469190597534,0.009048341698837028,0.9305827021598816
393,1062_a,0.003746053436771035,0.15456342697143555,0.003754185915274847,0.9920305013656616
394,0742_a,0.0018698880448937416,0.11216993629932404,0.0018721395633203091,0.9960822463035583
395,0996_a,0.014788074418902397,66599566442496.0,0.014788390203395322,0.6466817855834961
396,0361_a,0.2010917365550995,6.503644943237305,0.23552023513990175,0.285513311624527
397,0311_a,0.0004747261409647763,0.016516517847776413,0.0005078791150597966,0.9998773336410522
398,0277_b,0.0048705777153372765,0.11884251236915588,0.004892114072207688,0.9942960143089294
399,0347_a,0.007449001539498568,1.008941650390625,0.007449336092961869,0.9177542924880981
400,0679_a,0.004785839468240738,0.16863593459129333,0.004793375453223715,0.9900267124176025
401,0336_a,0.00020051602041348815,0.008720648474991322,0.0002757673161409164,0.9999524354934692
402,0342_a,0.005667957477271557,0.2741442620754242,0.0056687556546379135,0.9695143699645996
403,0052_a,0.006130043417215347,0.23978522419929504,0.0061337704625961395,0.9816547632217407
404,0494_a,0.14475864171981812,8.36622428894043,0.15907803899861794,0.23132425546646118
405,0215_a,0.0032936851494014263,0.1131172776222229,0.003299223582384815,0.9952634572982788
406,1028_a,0.011679659597575665,0.6359219551086426,0.011681886150265393,0.9168918132781982
407,1058_a,0.0009196172468364239,0.03115621954202652,0.0009393086268650363,0.9995932579040527
408,0939_a,0.012386739253997803,0.7027192115783691,0.0123919041787029,0.9046077728271484
409,0629_a,0.0009226386900991201,0.057837992906570435,0.000976872522999185,0.9989900588989258
410,0773_b,0.006906791590154171,0.8845890164375305,0.006908198205196828,0.9296561479568481
411,0059_a,0.04057476669549942,2.4154927730560303,0.06449818842006291,0.6890041828155518
412,0223_b,0.01291207130998373,1.8278166055679321,0.012914792100856342,0.8036007881164551
413,0451_a,0.0011802546214312315,0.07544048875570297,0.001231921602710102,0.9983645677566528
414,0502_a,0.008962629362940788,1.013728141784668,0.008969609064330397,0.8988675475120544
415,0686_b,0.03246304765343666,3.8589086532592773,0.03246576228590559,0.5078697800636292
416,0652_a,0.0011854477925226092,0.0431303009390831,0.0012043648387523834,0.9992558360099792
417,0210_a,0.0005397625500336289,0.020930487662553787,0.0005711062639055888,0.9998138546943665
418,0690_a,0.005391059443354607,0.2971624732017517,0.005396315705112003,0.9772845506668091
419,0140_a,0.008396707475185394,0.3210865259170532,0.01125569335476486,0.9620710015296936
420,0093_a,0.07663442194461823,253882105856.0,0.10080729820680445,0.7364955544471741
421,0353_a,0.039456114172935486,1.6790118217468262,0.06118799337968935,0.7352430820465088
422,0296_a,0.0040568639524281025,0.13047358393669128,0.00406670368394915,0.9936197996139526
423,0386_a,0.2442275881767273,9.752032279968262,0.27973258438308585,0.1938273012638092
424,0509_a,0.301361083984375,9.548070907592773,0.3589239192029433,0.20125430822372437
425,0591_a,0.005983682349324226,0.5863772630691528,0.005993130397989567,0.9532111883163452
426,0037_a,0.006789795123040676,0.8218366503715515,0.0067906084877693675,0.9336876273155212
427,0974_a,0.004015276208519936,0.10020660609006882,0.00403869486871158,0.9958665370941162
428,1011_a,0.0018388027092441916,0.14189699292182922,0.0018413042012649474,0.9957101941108704
429,0911_b,0.004461364820599556,0.14311499893665314,0.004473625939783822,0.990505576133728
430,0610_b,0.0025641703978180885,0.18436121940612793,0.002583821683026986,0.9922997951507568
431,1065_a,0.15695597231388092,4.304932117462158,0.17934593618176836,0.3771708309650421
432,0532_a,0.000619124504737556,0.041665829718112946,0.0006509808101381997,0.9995147585868835
433,1122_a,0.004062265157699585,0.1642809510231018,0.004066401529406731,0.991034746170044
434,0035_a,0.009205231443047523,0.38163256645202637,0.009205233633304936,0.9296370148658752
435,0137_a,0.0017105087172240019,0.06008979305624962,0.001720884097849388,0.9984759092330933
436,0604_b,0.0021313601173460484,0.05827426537871361,0.002151431343300152,0.9985681772232056
437,0627_a,0.143720343708992,13.533615112304688,0.1510644654354066,0.15351001918315887
438,0301_a,0.00222227955237031,0.1735018640756607,0.002226925302606496,0.9937441349029541
439,0604_a,0.0014099939726293087,0.053710874170064926,0.0014289104721457236,0.9987976551055908
440,0200_a,0.013061953708529472,0.47057265043258667,0.016993728347227798,0.9040614366531372
441,0284_b,0.00955209694802761,1.051673412322998,0.009570380969070234,0.8894703388214111
442,0475_c,0.0019044210202991962,0.05323769897222519,0.001919206357590505,0.998700737953186
443,0551_a,0.23388713598251343,24.947717666625977,0.26159747715916126,0.0896974429488182
444,0998_b,0.0025984635576605797,0.0961959958076477,0.0026090579001838035,0.9965802431106567
445,1109_a,0.0021832874044775963,0.05496949329972267,0.0022130454822797824,0.998691737651825
446,0013_a,0.003458147868514061,0.12168432027101517,0.0034821805860526054,0.9944741725921631
447,0670_a,0.010353253223001957,0.5071306228637695,0.010355581195699074,0.9391903877258301
448,0358_a,0.06938628852367401,2.69467830657959,0.09108200108710503,0.5885613560676575
449,0640_b,0.0014327618991956115,0.060299284756183624,0.001450065482955611,0.9985722899436951
450,0634_a,0.001731179771013558,0.09194738417863846,0.0017623396913731863,0.9970216155052185
451,0717_a,0.005293939262628555,0.23298890888690948,0.0052992042504416215,0.983443021774292
452,1053_a,0.002417669165879488,0.12236356735229492,0.0024302456614038784,0.9953938722610474
453,1069_a,0.006024693138897419,0.2157444953918457,0.006035096420335649,0.9842916131019592
454,1072_a,0.005844995379447937,0.20837122201919556,0.005848887614745905,0.985306978225708
455,0357_a,0.0012195799499750137,0.06785570085048676,0.0012608836827871707,0.9984020590782166
456,0921_a,0.1721816509962082,6.68850040435791,0.19287473457859589,0.2830831706523895
457,0635_a,0.0016028331592679024,0.11786119639873505,0.0016091912531566589,0.9968270063400269
458,1120_a,0.011354447342455387,1.529799222946167,0.011358399314263742,0.8403136730194092
459,0167_a,0.0012507031206041574,0.043564438819885254,0.0012658555543429324,0.999194860458374
460,0288_a,0.00427886052057147,0.12753638625144958,0.004283219229068436,0.9922765493392944
461,0489_a,0.0004353095719125122,0.030062619596719742,0.0004353095294207057,0.9997721314430237
462,0228_a,0.000532772799488157,0.0172300823032856,0.0005670666994111561,0.9998617172241211
463,0132_a,0.004118158482015133,0.2617873251438141,0.004149054564679028,0.9833554029464722
464,0141_a,0.005017231218516827,0.1714853197336197,0.005023346909601452,0.9896154403686523
465,0984_a,0.0031207476276904345,0.17262399196624756,0.003121791075407545,0.9897335171699524
466,1143_a,0.005142034962773323,0.13326014578342438,0.0051455907587592,0.9912103414535522
467,0114_a,0.0036268257535994053,0.11696270108222961,0.0036369493828998503,0.9947717785835266
468,0365_a,0.15999415516853333,4.777407646179199,0.20143083922428234,0.3984547257423401
469,0214_a,0.16632941365242004,7.2081708908081055,0.1918749423135677,0.2750817835330963
470,0635_b,0.00029295432614162564,0.012660134583711624,0.0003742007321986922,0.9999061822891235
471,1115_a,0.000884980836417526,0.036118485033512115,0.0009092788565237961,0.9994946718215942
472,0229_b,0.002825446892529726,0.08425362408161163,0.0028446057086407173,0.9971164464950562
473,0523_c,0.09247982501983643,8.826759338378906,0.10358557047420357,0.2688388228416443
474,0181_a,0.010096175596117973,0.2890700399875641,0.010099825071612776,0.954507052898407
475,1148_a,0.0058542340993881226,0.1604890525341034,0.0058695365416976605,0.990204930305481
476,0507_b,0.0007089433493092656,0.037207793444395065,0.0007876347840037602,0.9994693994522095
477,0832_a,0.0015782915288582444,0.061610449105501175,0.0015904984719147658,0.9985989332199097
478,0299_a,0.0054137432016432285,0.5704209208488464,0.0054144249353706335,0.9588707685470581
479,0608_a,0.006135070696473122,0.3310399651527405,0.006139297207553573,0.9720462560653687
480,0297_a,0.005099900998175144,0.19149848818778992,0.005137820519452691,0.9834069609642029
481,0837_a,0.0023595003876835108,0.057861246168613434,0.002392678203971165,0.9985368251800537
482,0145_a,0.031065940856933594,1.2203887701034546,0.04092140814908885,0.7775842547416687
483,0728_a,0.0014722791966050863,0.08919761329889297,0.0014758150874067538,0.9975807070732117
484,0169_a,0.0018391729099676013,0.08306047320365906,0.002053252165652621,0.9971362948417664
485,0576_a,0.0035485276021063328,0.1922624409198761,0.003548536912181372,0.9869226813316345
486,0050_a,0.0018060142174363136,0.06933562457561493,0.0018538277667816204,0.9980632662773132
487,0203_b,0.005667803809046745,0.2797008752822876,0.0056727011036468815,0.9782471060752869
488,1078_b,0.0039636483415961266,0.33990514278411865,0.003973662770539935,0.979853630065918
489,1021_a,0.010616447776556015,0.7445303797721863,0.010618440931493979,0.9076670408248901
490,0966_a,0.00508872652426362,0.24951209127902985,0.005092047541204886,0.9823235273361206
491,0213_c,0.0027690634597092867,0.12826505303382874,0.002775941989998827,0.9947127103805542
492,1146_a,0.003436584025621414,0.05525902658700943,0.005043050885697398,0.9964940547943115
493,1128_a,0.0029668977949768305,0.24984906613826752,0.002967682775724529,0.9884518980979919
494,0855_a,0.0004637546371668577,0.018466083332896233,0.0004986289321115557,0.999850869178772
495,0673_a,0.004018449690192938,0.15133976936340332,0.004027266707773792,0.9920279383659363
496,1029_a,0.0010791223030537367,0.03892993554472923,0.0010993694486588624,0.9993783235549927
497,0736_a,0.199254110455513,16.33612823486328,0.23184212738232338,0.14874666929244995
498,0225_a,0.00805770605802536,0.212636798620224,0.008069624426989384,0.9835495948791504
499,0134_a,0.0036098812706768513,0.18389573693275452,0.0036175157276857528,0.9901363849639893
500,0734_a,0.006084158085286617,0.37342363595962524,0.006089666867761255,0.9682086110115051
501,0459_a,0.00030745594995096326,0.021259892731904984,0.00031563623742105065,0.9998812675476074
502,0600_a,0.003565732389688492,0.09109601378440857,0.00357818933946339,0.9960294961929321
503,0316_a,0.002231630962342024,0.10209842026233673,0.0022407032165829162,0.9965553283691406
504,0362_a,0.0016913395375013351,0.10290000587701797,0.001694583125331365,0.9967408180236816
505,0501_a,0.016200173646211624,0.6468418836593628,0.030870918373887443,0.8964589238166809
506,0521_a,0.01015769224613905,0.7196280360221863,0.010162180248994334,0.9129315614700317
507,0981_a,0.003121323883533478,0.25879228115081787,0.0031243005217463557,0.9874542951583862
508,0936_a,0.0030799326486885548,0.08300411701202393,0.003105887532487377,0.9967384338378906
509,0665_a,0.005661427043378353,0.6117981672286987,0.005661433260694114,0.9547353982925415
510,0159_b,0.16481336951255798,5.218625545501709,0.19295613792069466,0.34074991941452026
511,0517_b,0.005409354344010353,0.35033050179481506,0.005415213694306287,0.9727224111557007
512,0879_c,0.027599845081567764,3.4252240657806396,0.027600616710021984,0.5614957809448242
513,0224_c,0.001074695959687233,0.053926896303892136,0.00124806658580422,0.9987263679504395
514,1059_a,0.0002629077062010765,0.011298388242721558,0.0003125605625314187,0.9999386668205261
515,0084_a,0.0014691186370328069,0.05103375017642975,0.0014859887755907994,0.998955249786377
516,0823_b,0.0011065553408116102,0.02260286547243595,0.0012295652265943875,0.9997192025184631
517,0751_a,0.0019784446340054274,0.15050764381885529,0.001983822300912203,0.9951229095458984
518,0305_a,0.0007246300810948014,0.020542854443192482,0.0007675372105913115,0.9997982978820801
519,0242_a,0.006169280502945185,0.1791575849056244,0.006181121616247975,0.9881861209869385
520,0663_a,0.010825411416590214,0.3198949694633484,0.01083657771548348,0.9668658971786499
521,0022_a,0.1779981553554535,6.541876792907715,0.19908116769617393,0.2709199786186218
522,0066_a,0.006804114207625389,0.25961706042289734,0.006810549601035917,0.9785637855529785
523,1134_a,0.008925017900764942,1.4906601905822754,0.008925024156082153,0.878984808921814
524,1103_a,0.002652390394359827,0.16035239398479462,0.00266898608822653,0.9932115077972412
525,0685_b,0.01455196924507618,0.7036829590797424,0.01455531871616952,0.8974705934524536
526,0192_a,0.0033391588367521763,0.21895131468772888,0.0033522826997620836,0.988490641117096
527,1060_a,0.003160424530506134,0.08572482317686081,0.003170354970488504,0.9965634942054749
528,0208_b,0.0008841258240863681,0.04497673362493515,0.0009202176700862866,0.9992959499359131
529,1048_a,0.004185700789093971,0.1494673490524292,0.004190225295924213,0.992074191570282
530,0310_a,0.0010827257065102458,0.04598443582653999,0.00110044873599976,0.9992291927337646
531,0539_a,0.008190494030714035,0.23839817941188812,0.008201409714751758,0.9705394506454468
532,0133_a,0.0035309740342199802,0.11509370803833008,0.0035387769917826642,0.994016170501709
533,0178_b,0.1256842315196991,6.97108268737793,0.14506568559553426,0.29505372047424316
534,0061_a,0.004972405731678009,0.1452360451221466,0.0049790893104101185,0.9899002313613892
535,0561_a,0.0030908978078514338,0.14632347226142883,0.00310364658031861,0.9932167530059814
536,0848_a,0.0002581999870017171,0.011746526695787907,0.0003414295881371648,0.999920129776001
537,0213_a,0.00239387433975935,0.09097406268119812,0.0024020562869787906,0.9969528317451477
538,0051_a,0.00769402738660574,0.33579221367836,0.007697286368568122,0.9680605530738831
539,1042_b,0.00578383868560195,0.5672957301139832,0.005792633184739755,0.9559841752052307
540,0183_a,0.0038723708130419254,0.22681422531604767,0.005380470249152241,0.9826470613479614
541,0698_a,0.004036661237478256,0.15543533861637115,0.004044693892134035,0.991676926612854
542,0689_a,0.006908022798597813,0.376108318567276,0.006910895277398098,0.9652509689331055
543,0352_a,0.004975547082722187,0.1171574741601944,0.004999781107628054,0.994370698928833
544,0650_a,0.20619285106658936,9.392833709716797,0.2382872690159764,0.22931423783302307
545,1070_a,0.006366593763232231,0.3707512617111206,0.008884475793060873,0.9620184898376465
546,0343_a,0.0055494424887001514,0.1687048375606537,0.005561402125287254,0.9895358085632324
547,0202_b,0.0002970438508782536,0.020634833723306656,0.00031354878210388483,0.9998880624771118
548,0696_a,0.001962647307664156,0.0793796181678772,0.0019802661963651395,0.9976896047592163
549,0109_a,0.007052305620163679,0.21636071801185608,0.007064579883414568,0.9834609031677246
550,1080_a,0.001857181079685688,0.06920280307531357,0.001886730754617242,0.9980162978172302
551,0121_a,0.0002632421674206853,0.008453416638076305,0.00037409105882399413,0.9999485015869141
552,1088_a,0.006052341312170029,0.18005084991455078,0.00606486150432732,0.9880861043930054
553,0953_a,0.004825092852115631,0.1431082785129547,0.004838245749024756,0.9922208189964294
554,0152_a,0.09683381021022797,3.095315933227539,0.10656091554643987,0.48507246375083923
555,0162_a,0.0032523334957659245,0.26279133558273315,0.003263422788920322,0.9866761565208435
556,0645_a,0.003507360816001892,0.08964860439300537,0.003521804074290044,0.9961864352226257
557,0014_a,0.006434992887079716,0.30139923095703125,0.006434992906029805,0.9615981578826904
558,0231_b,0.004072013311088085,0.2164890170097351,0.004073161203517466,0.982887864112854
559,0802_a,0.0005755210877396166,0.031096573919057846,0.0006307310225089184,0.9996495246887207
560,0360_a,0.013133116066455841,0.4682731032371521,0.013133115735714504,0.8775835037231445
561,0110_b,0.0015867531765252352,0.050181154161691666,0.0016133241776763237,0.998942494392395
562,0327_a,0.0010523684322834015,0.02886504866182804,0.00109650049804776,0.9996148347854614
563,0800_a,0.0026353588327765465,0.21459975838661194,0.0026353609908647186,0.9910193085670471
564,0357_c,0.0016510880086570978,0.12617599964141846,0.0016542322918692315,0.9965623617172241
565,0776_a,0.004702846519649029,0.4645788073539734,0.0047033391887702156,0.969407856464386
566,0695_a,0.0033982996828854084,0.199762761592865,0.0034105317650351343,0.9895346164703369
567,0366_a,0.0018659778870642185,0.058989472687244415,0.0018777354463045274,0.9985964894294739
568,0195_a,0.004382859915494919,0.2242005467414856,0.004390216487376844,0.9857437014579773
569,0725_a,0.009768560528755188,1.4664561748504639,0.00977438556101681,0.866473376750946
570,0801_a,0.0023503354750573635,0.10770606994628906,0.002360808972102121,0.9961951971054077
571,1027_a,0.0030565904453396797,0.11452995240688324,0.003062595999901075,0.9952831268310547
572,0783_a,0.003619238268584013,0.1557750701904297,0.003628395907256106,0.9920387268066406
573,0865_a,0.00370421283878386,0.1707591414451599,0.0037098861280606406,0.9909072518348694
574,0822_a,0.007283722050487995,0.9799432754516602,0.007284615655764012,0.921159029006958
575,0666_a,0.009986763820052147,0.642306923866272,0.009988966709452185,0.9228132963180542
576,0821_a,0.002146621700376272,0.07465365529060364,0.00216348033965332,0.9978241920471191
577,0019_a,0.0031440367456525564,0.10692378878593445,0.003160471073023638,0.9949609041213989
578,0189_a,0.002085465006530285,0.07357491552829742,0.002095768366469013,0.9977145195007324
579,0693_a,0.1651715636253357,20.56462860107422,0.17789390237609579,0.11056914180517197
580,0956_a,0.0007984873955138028,0.056571461260318756,0.0007984885954864957,0.9992239475250244
581,0315_a,0.00027179322205483913,0.014236892573535442,0.00033744562033117187,0.9999035596847534
582,0612_a,0.00173056626226753,0.06638257205486298,0.0017512918216056877,0.9983155727386475
583,0843_a,0.004257530905306339,0.09166079759597778,0.0042979133669392875,0.9964178800582886
584,0572_a,0.02092156931757927,0.3162739872932434,0.025039789082166156,0.9052648544311523
585,0763_a,0.001893884502351284,0.11289715766906738,0.00189525909393638,0.9960155487060547
586,0721_a,0.002908711787313223,0.21083983778953552,0.0029279273924940406,0.9902370572090149
587,0834_a,0.0006100169266574085,0.03043827787041664,0.0006777324163439356,0.9996111392974854
588,0006_a,0.23242415487766266,4.327171325683594,0.25778388818285,0.3444729745388031
589,0060_a,0.002225845120847225,0.05975989252328873,0.0023663652085530616,0.9983340501785278
590,0231_a,0.013982507400214672,0.9204443097114563,0.013983728029893215,0.867982804775238
591,0117_b,0.011787445284426212,0.2561759352684021,0.011793373354787622,0.9624865055084229
592,1106_a,0.0017120189731940627,0.10375988483428955,0.0017137777558053138,0.9966952800750732
593,0023_a,0.006830797530710697,0.2515634596347809,0.006835424455055163,0.9795776009559631
594,0323_a,0.001420609070919454,0.10151838511228561,0.001441718310940303,0.9975460171699524
